bin	chr	start	end
29753	II	371200	371399
29754	II	371400	371599
29755	II	371600	371799
29756	II	371800	371999
29757	II	372000	372199
29758	II	372200	372399
29759	II	372400	372599
29760	II	372600	372799
29761	II	372800	372999
29762	II	373000	373199
29763	II	373200	373399
29764	II	373400	373599
29765	II	373600	373799
29766	II	373800	373999
29767	II	374000	374199
29768	II	374200	374399
29769	II	374400	374599
29770	II	374600	374799
29771	II	374800	374999
29772	II	375000	375199
29773	II	375200	375399
29774	II	375400	375599
29775	II	375600	375799
29776	II	375800	375999
29777	II	376000	376199
29778	II	376200	376399
29779	II	376400	376599
29780	II	376600	376799
29781	II	376800	376999
29782	II	377000	377199
29783	II	377200	377399
29784	II	377400	377599
29785	II	377600	377799
29786	II	377800	377999
29787	II	378000	378199
29788	II	378200	378399
29789	II	378400	378599
29790	II	378600	378799
29791	II	378800	378999
29792	II	379000	379199
29793	II	379200	379399
29794	II	379400	379599
29795	II	379600	379799
29796	II	379800	379999
29797	II	380000	380199
29798	II	380200	380399
29799	II	380400	380599
29800	II	380600	380799
29801	II	380800	380999
29802	II	381000	381199
29803	II	381200	381399
29804	II	381400	381599
29805	II	381600	381799
29806	II	381800	381999
29807	II	382000	382199
29808	II	382200	382399
29809	II	382400	382599
29810	II	382600	382799
29811	II	382800	382999
29812	II	383000	383199
29813	II	383200	383399
29814	II	383400	383599
29815	II	383600	383799
29816	II	383800	383999
29817	II	384000	384199
29818	II	384200	384399
29819	II	384400	384599
29820	II	384600	384799
29821	II	384800	384999
29822	II	385000	385199
29823	II	385200	385399
29824	II	385400	385599
29825	II	385600	385799
29826	II	385800	385999
29827	II	386000	386199
29828	II	386200	386399
29829	II	386400	386599
29830	II	386600	386799
29831	II	386800	386999
29832	II	387000	387199
29833	II	387200	387399
29834	II	387400	387599
29835	II	387600	387799
29836	II	387800	387999
29837	II	388000	388199
29838	II	388200	388399
29839	II	388400	388599
29840	II	388600	388799
29841	II	388800	388999
29842	II	389000	389199
29843	II	389200	389399
29844	II	389400	389599
29845	II	389600	389799
29846	II	389800	389999
29847	II	390000	390199
29848	II	390200	390399
29849	II	390400	390599
29850	II	390600	390799
29851	II	390800	390999
29852	II	391000	391199
29853	II	391200	391399
29854	II	391400	391599
29855	II	391600	391799
29856	II	391800	391999
29857	II	392000	392199
29858	II	392200	392399
29859	II	392400	392599
29860	II	392600	392799
29861	II	392800	392999
29862	II	393000	393199
29863	II	393200	393399
29864	II	393400	393599
29865	II	393600	393799
29866	II	393800	393999
29867	II	394000	394199
29868	II	394200	394399
29869	II	394400	394599
29870	II	394600	394799
29871	II	394800	394999
29872	II	395000	395199
29873	II	395200	395399
29874	II	395400	395599
29875	II	395600	395799
29876	II	395800	395999
29877	II	396000	396199
29878	II	396200	396399
29879	II	396400	396599
29880	II	396600	396799
29881	II	396800	396999
29882	II	397000	397199
29883	II	397200	397399
29884	II	397400	397599
29885	II	397600	397799
29886	II	397800	397999
29887	II	398000	398199
29888	II	398200	398399
29889	II	398400	398599
29890	II	398600	398799
29891	II	398800	398999
29892	II	399000	399199
29893	II	399200	399399
29894	II	399400	399599
29895	II	399600	399799
29896	II	399800	399999
29897	II	400000	400199
29898	II	400200	400399
29899	II	400400	400599
29900	II	400600	400799
29901	II	400800	400999
29902	II	401000	401199
29903	II	401200	401399
29904	II	401400	401599
29905	II	401600	401799
29906	II	401800	401999
29907	II	402000	402199
29908	II	402200	402399
29909	II	402400	402599
29910	II	402600	402799
29911	II	402800	402999
29912	II	403000	403199
29913	II	403200	403399
29914	II	403400	403599
29915	II	403600	403799
29916	II	403800	403999
29917	II	404000	404199
29918	II	404200	404399
29919	II	404400	404599
29920	II	404600	404799
29921	II	404800	404999
29922	II	405000	405199
29923	II	405200	405399
29924	II	405400	405599
29925	II	405600	405799
29926	II	405800	405999
29927	II	406000	406199
29928	II	406200	406399
29929	II	406400	406599
29930	II	406600	406799
29931	II	406800	406999
29932	II	407000	407199
29933	II	407200	407399
29934	II	407400	407599
29935	II	407600	407799
29936	II	407800	407999
29937	II	408000	408199
29938	II	408200	408399
29939	II	408400	408599
29940	II	408600	408799
29941	II	408800	408999
29942	II	409000	409199
29943	II	409200	409399
29944	II	409400	409599
29945	II	409600	409799
29946	II	409800	409999
29947	II	410000	410199
29948	II	410200	410399
29949	II	410400	410599
29950	II	410600	410799
29951	II	410800	410999
29952	II	411000	411199
29953	II	411200	411399
29954	II	411400	411599
29955	II	411600	411799
29956	II	411800	411999
29957	II	412000	412199
29958	II	412200	412399
29959	II	412400	412599
29960	II	412600	412799
29961	II	412800	412999
29962	II	413000	413199
29963	II	413200	413399
29964	II	413400	413599
29965	II	413600	413799
29966	II	413800	413999
29967	II	414000	414199
29968	II	414200	414399
29969	II	414400	414599
29970	II	414600	414799
29971	II	414800	414999
29972	II	415000	415199
29973	II	415200	415399
29974	II	415400	415599
29975	II	415600	415799
29976	II	415800	415999
29977	II	416000	416199
29978	II	416200	416399
29979	II	416400	416599
29980	II	416600	416799
29981	II	416800	416999
29982	II	417000	417199
29983	II	417200	417399
29984	II	417400	417599
29985	II	417600	417799
29986	II	417800	417999
29987	II	418000	418199
29988	II	418200	418399
29989	II	418400	418599
29990	II	418600	418799
29991	II	418800	418999
29992	II	419000	419199
29993	II	419200	419399
29994	II	419400	419599
29995	II	419600	419799
29996	II	419800	419999
29997	II	420000	420199
29998	II	420200	420399
29999	II	420400	420599
30000	II	420600	420799
30001	II	420800	420999
30002	II	421000	421199
30003	II	421200	421399
30004	II	421400	421599
30005	II	421600	421799
30006	II	421800	421999
30007	II	422000	422199
30008	II	422200	422399
30009	II	422400	422599
30010	II	422600	422799
30011	II	422800	422999
30012	II	423000	423199
30013	II	423200	423399
30014	II	423400	423599
30015	II	423600	423799
30016	II	423800	423999
30017	II	424000	424199
30018	II	424200	424399
30019	II	424400	424599
30020	II	424600	424799
30021	II	424800	424999
30022	II	425000	425199
30023	II	425200	425399
30024	II	425400	425599
30025	II	425600	425799
30026	II	425800	425999
30027	II	426000	426199
30028	II	426200	426399
30029	II	426400	426599
30030	II	426600	426799
30031	II	426800	426999
30032	II	427000	427199
30033	II	427200	427399
30034	II	427400	427599
30035	II	427600	427799
30036	II	427800	427999
30037	II	428000	428199
30038	II	428200	428399
30039	II	428400	428599
30040	II	428600	428799
30041	II	428800	428999
30042	II	429000	429199
30043	II	429200	429399
30044	II	429400	429599
30045	II	429600	429799
30046	II	429800	429999
30047	II	430000	430199
30048	II	430200	430399
30049	II	430400	430599
30050	II	430600	430799
30051	II	430800	430999
30052	II	431000	431199
30053	II	431200	431399
30054	II	431400	431599
30055	II	431600	431799
30056	II	431800	431999
30057	II	432000	432199
30058	II	432200	432399
30059	II	432400	432599
30060	II	432600	432799
30061	II	432800	432999
30062	II	433000	433199
30063	II	433200	433399
30064	II	433400	433599
30065	II	433600	433799
30066	II	433800	433999
30067	II	434000	434199
30068	II	434200	434399
30069	II	434400	434599
30070	II	434600	434799
30071	II	434800	434999
30072	II	435000	435199
30073	II	435200	435399
30074	II	435400	435599
30075	II	435600	435799
30076	II	435800	435999
30077	II	436000	436199
30078	II	436200	436399
30079	II	436400	436599
30080	II	436600	436799
30081	II	436800	436999
30082	II	437000	437199
30083	II	437200	437399
30084	II	437400	437599
30085	II	437600	437799
30086	II	437800	437999
30087	II	438000	438199
30088	II	438200	438399
30089	II	438400	438599
30090	II	438600	438799
30091	II	438800	438999
30092	II	439000	439199
30093	II	439200	439399
30094	II	439400	439599
30095	II	439600	439799
30096	II	439800	439999
30097	II	440000	440199
30098	II	440200	440399
30099	II	440400	440599
30100	II	440600	440799
30101	II	440800	440999
30102	II	441000	441199
30103	II	441200	441399
30104	II	441400	441599
30105	II	441600	441799
30106	II	441800	441999
30107	II	442000	442199
30108	II	442200	442399
30109	II	442400	442599
30110	II	442600	442799
30111	II	442800	442999
30112	II	443000	443199
30113	II	443200	443399
30114	II	443400	443599
30115	II	443600	443799
30116	II	443800	443999
30117	II	444000	444199
30118	II	444200	444399
30119	II	444400	444599
30120	II	444600	444799
30121	II	444800	444999
30122	II	445000	445199
30123	II	445200	445399
30124	II	445400	445599
30125	II	445600	445799
30126	II	445800	445999
30127	II	446000	446199
30128	II	446200	446399
30129	II	446400	446599
30130	II	446600	446799
30131	II	446800	446999
30132	II	447000	447199
30133	II	447200	447399
30134	II	447400	447599
30135	II	447600	447799
30136	II	447800	447999
30137	II	448000	448199
30138	II	448200	448399
30139	II	448400	448599
30140	II	448600	448799
30141	II	448800	448999
30142	II	449000	449199
30143	II	449200	449399
30144	II	449400	449599
30145	II	449600	449799
30146	II	449800	449999
30147	II	450000	450199
30148	II	450200	450399
30149	II	450400	450599
30150	II	450600	450799
30151	II	450800	450999
30152	II	451000	451199
30153	II	451200	451399
30154	II	451400	451599
30155	II	451600	451799
30156	II	451800	451999
30157	II	452000	452199
30158	II	452200	452399
30159	II	452400	452599
30160	II	452600	452799
30161	II	452800	452999
30162	II	453000	453199
30163	II	453200	453399
30164	II	453400	453599
30165	II	453600	453799
30166	II	453800	453999
30167	II	454000	454199
30168	II	454200	454399
30169	II	454400	454599
30170	II	454600	454799
30171	II	454800	454999
30172	II	455000	455199
30173	II	455200	455399
30174	II	455400	455599
30175	II	455600	455799
30176	II	455800	455999
30177	II	456000	456199
30178	II	456200	456399
30179	II	456400	456599
30180	II	456600	456799
30181	II	456800	456999
30182	II	457000	457199
30183	II	457200	457399
30184	II	457400	457599
30185	II	457600	457799
30186	II	457800	457999
30187	II	458000	458199
30188	II	458200	458399
30189	II	458400	458599
30190	II	458600	458799
30191	II	458800	458999
30192	II	459000	459199
30193	II	459200	459399
30194	II	459400	459599
30195	II	459600	459799
30196	II	459800	459999
30197	II	460000	460199
30198	II	460200	460399
30199	II	460400	460599
30200	II	460600	460799
30201	II	460800	460999
30202	II	461000	461199
30203	II	461200	461399
30204	II	461400	461599
30205	II	461600	461799
30206	II	461800	461999
30207	II	462000	462199
30208	II	462200	462399
30209	II	462400	462599
30210	II	462600	462799
30211	II	462800	462999
30212	II	463000	463199
30213	II	463200	463399
30214	II	463400	463599
30215	II	463600	463799
30216	II	463800	463999
30217	II	464000	464199
30218	II	464200	464399
30219	II	464400	464599
30220	II	464600	464799
30221	II	464800	464999
30222	II	465000	465199
30223	II	465200	465399
30224	II	465400	465599
30225	II	465600	465799
30226	II	465800	465999
30227	II	466000	466199
30228	II	466200	466399
30229	II	466400	466599
30230	II	466600	466799
30231	II	466800	466999
30232	II	467000	467199
30233	II	467200	467399
30234	II	467400	467599
30235	II	467600	467799
30236	II	467800	467999
30237	II	468000	468199
30238	II	468200	468399
30239	II	468400	468599
30240	II	468600	468799
30241	II	468800	468999
30242	II	469000	469199
30243	II	469200	469399
30244	II	469400	469599
30245	II	469600	469799
30246	II	469800	469999
30247	II	470000	470199
30248	II	470200	470399
30249	II	470400	470599
30250	II	470600	470799
30251	II	470800	470999
30252	II	471000	471199
30253	II	471200	471399
30254	II	471400	471599
30255	II	471600	471799
30256	II	471800	471999
30257	II	472000	472199
30258	II	472200	472399
30259	II	472400	472599
30260	II	472600	472799
30261	II	472800	472999
30262	II	473000	473199
30263	II	473200	473399
30264	II	473400	473599
30265	II	473600	473799
30266	II	473800	473999
30267	II	474000	474199
30268	II	474200	474399
30269	II	474400	474599
30270	II	474600	474799
30271	II	474800	474999
30272	II	475000	475199
30273	II	475200	475399
30274	II	475400	475599
30275	II	475600	475799
30276	II	475800	475999
30277	II	476000	476199
30278	II	476200	476399
30279	II	476400	476599
30280	II	476600	476799
30281	II	476800	476999
30282	II	477000	477199
30283	II	477200	477399
30284	II	477400	477599
30285	II	477600	477799
30286	II	477800	477999
30287	II	478000	478199
30288	II	478200	478399
30289	II	478400	478599
30290	II	478600	478799
30291	II	478800	478999
30292	II	479000	479199
30293	II	479200	479399
30294	II	479400	479599
30295	II	479600	479799
30296	II	479800	479999
30297	II	480000	480199
30298	II	480200	480399
30299	II	480400	480599
30300	II	480600	480799
30301	II	480800	480999
30302	II	481000	481199
30303	II	481200	481399
30304	II	481400	481599
30305	II	481600	481799
30306	II	481800	481999
30307	II	482000	482199
30308	II	482200	482399
30309	II	482400	482599
30310	II	482600	482799
30311	II	482800	482999
30312	II	483000	483199
30313	II	483200	483399
30314	II	483400	483599
30315	II	483600	483799
30316	II	483800	483999
30317	II	484000	484199
30318	II	484200	484399
30319	II	484400	484599
30320	II	484600	484799
30321	II	484800	484999
30322	II	485000	485199
30323	II	485200	485399
30324	II	485400	485599
30325	II	485600	485799
30326	II	485800	485999
30327	II	486000	486199
30328	II	486200	486399
30329	II	486400	486599
30330	II	486600	486799
30331	II	486800	486999
30332	II	487000	487199
30333	II	487200	487399
30334	II	487400	487599
30335	II	487600	487799
30336	II	487800	487999
30337	II	488000	488199
30338	II	488200	488399
30339	II	488400	488599
30340	II	488600	488799
30341	II	488800	488999
30342	II	489000	489199
30343	II	489200	489399
30344	II	489400	489599
30345	II	489600	489799
30346	II	489800	489999
30347	II	490000	490199
30348	II	490200	490399
30349	II	490400	490599
30350	II	490600	490799
30351	II	490800	490999
30352	II	491000	491199
30353	II	491200	491399
30354	II	491400	491599
30355	II	491600	491799
30356	II	491800	491999
